GPS,Latitude,Longitude,Speed,RPM,Date,Time 
GPS1,48.782608,11.476439,1.136922,2655,14-4-2023,11:12:19
GPS2,48.782596,11.476540,1.152356,2655,14-4-2023,11:12:19
GPS3,48.782554,11.476506,1.172933,2655,14-4-2023,11:12:19
GPS1,48.782608,11.476439,1.136922,2655,14-4-2023,11:12:19
GPS2,48.782588,11.476534,1.167789,2895,14-4-2023,11:12:20
GPS3,48.782546,11.476499,1.214089,2895,14-4-2023,11:12:20
GPS1,48.782596,11.476431,1.255244,2895,14-4-2023,11:12:20
GPS2,48.782588,11.476534,1.167789,2895,14-4-2023,11:12:20
GPS3,48.782546,11.476499,1.214089,2895,14-4-2023,11:12:20
GPS1,48.782596,11.476431,1.255244,2895,14-4-2023,11:12:20
GPS3,48.782546,11.476499,1.214089,2895,14-4-2023,11:12:20
GPS2,48.782577,11.476529,1.255244,4050,14-4-2023,11:12:21
GPS3,48.782535,11.476493,1.214089,4050,14-4-2023,11:12:21
GPS1,48.782585,11.476427,1.214089,4050,14-4-2023,11:12:21
GPS2,48.782577,11.476529,1.255244,4050,14-4-2023,11:12:21
GPS3,48.782535,11.476493,1.214089,4050,14-4-2023,11:12:21
GPS1,48.782585,11.476427,1.214089,4050,14-4-2023,11:12:21
GPS2,48.782566,11.476524,1.121489,3180,14-4-2023,11:12:22
GPS3,48.782527,11.476487,1.131778,3180,14-4-2023,11:12:22
GPS1,48.782577,11.476419,0.951722,3180,14-4-2023,11:12:22
GPS2,48.782566,11.476524,1.121489,3180,14-4-2023,11:12:22
GPS3,48.782527,11.476487,1.131778,3180,14-4-2023,11:12:22
GPS1,48.782577,11.476419,0.951722,3180,14-4-2023,11:12:22
GPS2,48.782558,11.476519,0.977444,3195,14-4-2023,11:12:23
GPS3,48.782516,11.476480,1.157500,3195,14-4-2023,11:12:23
GPS1,48.782566,11.476411,0.962011,3195,14-4-2023,11:12:23
GPS2,48.782558,11.476519,0.977444,3195,14-4-2023,11:12:23
GPS3,48.782516,11.476480,1.157500,3195,14-4-2023,11:12:23
GPS1,48.782566,11.476411,0.962011,3195,14-4-2023,11:12:23
GPS2,48.782550,11.476513,1.152356,3585,14-4-2023,11:12:24
GPS3,48.782508,11.476474,1.116344,3585,14-4-2023,11:12:24
GPS1,48.782558,11.476405,1.064900,3585,14-4-2023,11:12:24
GPS2,48.782550,11.476513,1.152356,3585,14-4-2023,11:12:24
